Name,domain,Address,Website,source_city,sub_city,state,status,reason
Zafiato Cafe Supplies,zafiato.ca,"1450 Bell Mill Side Rd Unit B, Tillsonburg, ON N4G 4G9",https://www.zafiato.ca/,London,London,ON,accepted,
Shopbike Coffee Roasters,shopbikecoffee.com,"11 Bayfield Main St N, Bayfield, ON N0M 1G0",http://www.shopbikecoffee.com/,London,London,ON,accepted,
Beans and Brews,beans-and-brews.square.site,"16 Kirwin Dr, Ingersoll, ON N5C 3M3",https://beans-and-brews.square.site/,London,London,ON,accepted,
Personal Service Coffee,personalservicecoffee.ca,"1147 Dundas St, Woodstock, ON N4S 8W3",https://personalservicecoffee.ca/,London,London,ON,accepted,
Deja Bru,dejabru.ca,"31 Norfolk St N, Simcoe, ON N3Y 3N6",http://www.dejabru.ca/,London,London,ON,accepted,
The Creative Bru-tique,thecreativebrutique.ca,"31 Norfolk St N, Simcoe, ON N3Y 3N6",http://www.thecreativebrutique.ca/,London,London,ON,accepted,
Crave Coffee Brantford,cravecoffee.ca,"325-a King George Rd, Brantford, ON N3R 5L9",https://cravecoffee.ca/,London,London,ON,accepted,
Coffee Stiles,coffeestiles.com,"221 Woodlawn Rd W, Guelph, ON N1H 8P4",http://www.coffeestiles.com/,London,London,ON,accepted,
KW Coffee Collective,kwcoffeecollective.ca,"110-50 Ottawa Street S, Kitchener, ON N2G 3S7",http://kwcoffeecollective.ca/,London,London,ON,accepted,
EcoCafe,ecocafestjacobs.com,"1441 King St N, St. Jacobs, ON N0B 2N0",http://www.ecocafestjacobs.com/,London,London,ON,accepted,
Café Clementina (Bakery & Roastery) Inc,cafeclementina.com,"17 Benton St, Kitchener, ON N2G 1V8",http://www.cafeclementina.com/,London,London,ON,accepted,
ASPECT Roaster & Cafe,aspectroaster.com,"270 Bronte St N, Milton, ON L9T 2N9",http://www.aspectroaster.com/,London,London,ON,accepted,
Country Road Coffee Roastery,countryroadcoffee.com,"312318 Dereham Line, Tillsonburg, ON N4G 4G8",http://www.countryroadcoffee.com/,London,London,ON,accepted,
Coastal Coffee,coastalcoffeecompany.ca,"86252 Kintail Line, Goderich, ON N7A 3X9",http://www.coastalcoffeecompany.ca/,London,London,ON,accepted,
Epic North Coffee,epicnorthcoffee.com,"255 Marsh Hill Rd, Stirling, ON K0K 3E0",http://www.epicnorthcoffee.com/,London,London,ON,accepted,
Monigram Coffee Roasters,monigram.ca,"16 Ainslie St S, Cambridge, ON N1R 3K1",http://monigram.ca/,London,London,ON,accepted,
Centurion Coffee,centurioncoffee.ca,"1027 Gordon St Suite 10, Guelph, ON N1G 4X1",http://www.centurioncoffee.ca/,London,London,ON,accepted,
Thirds Roasting Collective,thirdscoffeeco.com,"119 John St N, Hamilton, ON L8R 1H7",http://thirdscoffeeco.com/,London,London,ON,accepted,
Belching Barista,belchingbarista.com,"13 Alice St, Waterford, ON N0E 1Y0",http://belchingbarista.com/,London,London,ON,accepted,
North Roast Coffee,northroast.com,"721 Progress Ave, Kingston, ON K7M 6S4",http://www.northroast.com/,London,London,ON,accepted,
les cafés Aroma Select,aromaselect.ca,"200 Principale St, Gatineau, Quebec J9H 6J4",http://www.aromaselect.ca/,London,London,ON,accepted,
The Creemore Coffee Company Inc.,creemorecoffee.com,"5273 County Rd 9, New Lowell, ON L0M 1N0",http://www.creemorecoffee.com/,London,London,ON,accepted,
Marietta's Daily Delights,mdelights.ca,"150 Main St W, Ridgetown, ON N0P 2C0",http://www.mdelights.ca/,London,London,ON,accepted,
Roasted Coffee Roastery,roastedcoffeehfx.com,"39 Ridgevale Dr, Bedford, NS B4A 3L8",https://roastedcoffeehfx.com/,Halifax,Halifax,NS,accepted,
Expedition Coffee Roasters,expeditioncoffeeroasters.com,"1813 Nova Scotia Trunk 1 Suite A, Falmouth, NS B0P 1P0",https://expeditioncoffeeroasters.com/,Halifax,Halifax,NS,accepted,
Sunday Silence Coffee Co.,sundaysilencecoffee.com,"44 Hiltz Hill Rd, Mahone Bay, NS B0J 2E0",http://www.sundaysilencecoffee.com/,Halifax,Halifax,NS,accepted,
Java Blend Coffee Roasters,javablendcoffee.com,"6027 North St, Halifax, NS B3K 1N9",http://www.javablendcoffee.com/,Halifax,Halifax,NS,accepted,
Nova Coffee,novacoffee.com,"283 Pelton Mountain Rd, Lakeville, NS B4N 3V7",http://www.novacoffee.com/,Halifax,Halifax,NS,accepted,
Rescue Coffee Co.,rescuecoffeeco.com,"Inside The Coffee Pro, 961 Bedford Hwy, Bedford, NS B4A 1A9",https://rescuecoffeeco.com/,Halifax,Halifax,NS,accepted,
Meeting Waters Coffee Roastery,meetingwaters.com,"271 Main St, Tatamagouche, NS B0K 1V0",http://meetingwaters.com/,Halifax,Halifax,NS,accepted,
East Cup Cafe,eastcupcafe.com,"1936 Robie St, Halifax, NS B3H 0C3",https://www.eastcupcafe.com/,Halifax,Halifax,NS,accepted,
Laughing Whale Coffee Roasters,laughingwhalecoffee.com,"261 Lincoln St, Lunenburg, NS B0J 2C0",https://laughingwhalecoffee.com/,Halifax,Halifax,NS,accepted,
Anchored Coffee,anchoredcoffee.com,"70 Ochterloney St, Dartmouth, NS B2Y 1C2",http://anchoredcoffee.com/,Halifax,Halifax,NS,accepted,
Port City Coffee,portcitycoffee.ca,"958 Cole Harbour Rd Unit 5, Dartmouth, NS B2V 1E6",https://portcitycoffee.ca/,Halifax,Halifax,NS,accepted,
Coffee Street,coffeestreet.ca,"33 Alderney Dr Unit -150, Dartmouth, NS B2Y 2N4",http://coffeestreet.ca/,Halifax,Halifax,NS,accepted,
Wheelhouse Coffee Co.,wheelhousecoffee.ca,"2 Webster St, Kentville, NS B4N 1H7",https://wheelhousecoffee.ca/,Halifax,Halifax,NS,accepted,
Quest Coffee Co,questcoffee.com,"65 MacCulloch Rd, Cookville, NS B4V 7P1",http://www.questcoffee.com/,Halifax,Halifax,NS,accepted,
Aroma Maya Coffee & Donuts Dartmouth,aromamayastores.com,"303 Prince Albert Rd, Dartmouth, NS B2Y 1N1",https://www.aromamayastores.com/,Halifax,Halifax,NS,accepted,
Second Cup Café,secondcup.com,"660 Portland St, Dartmouth, NS B2W 2M8",https://secondcup.com/location/portland-street,Halifax,Halifax,NS,accepted,
Just Us! Grand Pré Café & Roastery,justuscoffee.com,"11865 Nova Scotia Trunk 1, Hortonville, NS B4P 2R3",http://justuscoffee.com/,Halifax,Halifax,NS,accepted,
T.A.N. Coffee - Wolfville,tancoffee.com,"378 Main St, Wolfville, NS B4P 2B8",http://www.tancoffee.com/,Halifax,Halifax,NS,accepted,
East Coast Coffee,easycup.com,"25 Eveleigh Dr, Sydney Mines, NS B1V 2Y5",http://easycup.com/,Halifax,Halifax,NS,accepted,
Express Yourself Café,expressyourselfcafe.ca,"131 Main St, Trenton, NS B0K 1X0",https://www.expressyourselfcafe.ca/,Halifax,Halifax,NS,accepted,
NovelTea Coffeehouse & Bakery,ntbookstorecafe.ca,"604 Prince St, Truro, NS B2N 1G3",http://www.ntbookstorecafe.ca/,Halifax,Halifax,NS,accepted,
Goodman Coffee Roasters - St. Elmo,goodmancoffeeroasters.com,"3913 St Elmo Ave Suite B, Chattanooga, TN 37409",http://www.goodmancoffeeroasters.com/,chattanooga,,,rejected,no_shop
Trail Town Coffee,trailtowncoffee.com,"225 Broad St, Chattanooga, TN 37402",https://www.trailtowncoffee.com/,chattanooga,,,rejected,no_coffee_keywords
Chattanooga Coffee Company / Chattz,chattanoogacoffeecompany.com,"2627 Broad St, Chattanooga, TN 37408",http://chattanoogacoffeecompany.com/,chattanooga,,,rejected,no_shop
Stone Cup Cafe,stonecupcafe.com,"208 Frazier Ave, Chattanooga, TN 37405",http://www.stonecupcafe.com/,chattanooga,,,rejected,no_shop
Sleepyhead Coffee (Main+Dodds),sleepyhead.coffee,"2602 E Main St, Chattanooga, TN 37404",https://www.sleepyhead.coffee/,chattanooga,,,rejected,no_shop
Lola Beans Coffee - Chattanooga,lolabeans.com,"1105 McDonald Dr, Chattanooga, TN 37421",http://lolabeans.com/,chattanooga,,,rejected,no_shop
The Livingstone At Amani Chattanooga,thelivingstonecafe.org,"420 S Willow St, Chattanooga, TN 37404",http://thelivingstonecafe.org/,chattanooga,,,rejected,no_shop
Be Caffeinated,becaffcoffee.com,"14 W Kent St, Chattanooga, TN 37405",https://www.becaffcoffee.com/,chattanooga,,,rejected,no_shop
Provisions,theedwinhotel.com,"102 Walnut St, Chattanooga, TN 37402",https://www.theedwinhotel.com/provisions,chattanooga,,,rejected,no_shop
Hungry Mother,hungrymothertn.com,"825 Houston St, Chattanooga, TN 37403",https://hungrymothertn.com/,chattanooga,,,rejected,no_shop
Sunnyside Cup | Local Coffee | Drive-Thru Coffee,sunnysidecupchatt.com,"3008 Broad St, Chattanooga, TN 37408",https://sunnysidecupchatt.com/#coffee-to-go,chattanooga,,,rejected,no_shop
Oaks Coffee House,oakscoffee.com,"2916 Silverdale Rd, Chattanooga, TN 37421",https://www.oakscoffee.com/,chattanooga,,,rejected,no_shop
Red Owl Coffee Company,redowlcoffee.com,"7737 E Brainerd Rd, Chattanooga, TN 37421",https://www.redowlcoffee.com/locations/east-brainerd/,chattanooga,,,rejected,no_shop
First Bloom Coffee and Bakery,firstbloomcoffee.com,"445 Church St SE, Cleveland, TN 37311",http://firstbloomcoffee.com/,chattanooga,,,rejected,no_shop
Tri-State Coffee,tristatecoffee.com,"3306 Dodds Ave, Chattanooga, TN 37407",http://www.tristatecoffee.com/,chattanooga,,,rejected,no_shop
Mayfly Coffee,mayflycoffee.com,"708 Mississippi Ave, Signal Mountain, TN 37377",http://mayflycoffee.com/,chattanooga,,,rejected,no_store_page
Together Cafe,thetogethercafe.org,"801 S Orchard Knob Ave, Chattanooga, TN 37404",https://thetogethercafe.org/,chattanooga,,,rejected,no_shop
Niedlov's Cafe & Bakery,niedlovs.com,"215 E Main St, Chattanooga, TN 37408",http://niedlovs.com/,chattanooga,,,rejected,no_coffee_keywords
Canopy Coffee and Wine Bar,canopylkt.com,"814 Scenic Hwy, Lookout Mountain, TN 37350",http://www.canopylkt.com/,chattanooga,,,rejected,no_shop
Milk & Honey,milkandhoneychattanooga.com,"135 N Market St, Chattanooga, TN 37405",https://www.milkandhoneychattanooga.com/,chattanooga,,,rejected,no_shop
Home,homebarchatt.com,"409 Market St, Chattanooga, TN 37402",https://homebarchatt.com/,chattanooga,,,rejected,no_shop
Honey Seed,honeyseedchatt.com,"1705 Market St Suite 105, Chattanooga, TN 37408",https://www.honeyseedchatt.com/,chattanooga,,,rejected,no_shop
MOE'S REAL BBQ SF MARKET,realbbq.com,"1207 Dodds Ave, Chattanooga, TN 37404",http://realbbq.com/,chattanooga,,,rejected,scrape_failed
Good Kinsmen,goodkinsmen.com,"521 Cherokee Blvd., Chattanooga, TN 37405",http://www.goodkinsmen.com/,chattanooga,,,rejected,no_coffee_keywords
Bread and Butter,butterthebread.com,"3955 Dayton Blvd, Chattanooga, TN 37415",http://butterthebread.com/,chattanooga,,,rejected,no_shop
FarmToMed,farmtomed.com,"502 N Market St #110, Chattanooga, TN 37405",https://www.farmtomed.com/,chattanooga,,,rejected,no_shop
Zarzour's,facebook.com,"1627 Rossville Ave, Chattanooga, TN 37408",https://www.facebook.com/zarzourscafe/,chattanooga,,,rejected,no_shop
Hello Monty,hellomontyonmain.com,"306 W Main St, Chattanooga, TN 37408",https://www.hellomontyonmain.com/,chattanooga,,,rejected,no_shop
Oddstory Brewing Co: Central,oddstorybrewing.co,"1604 Central Ave, Chattanooga, TN 37408",https://www.oddstorybrewing.co/,chattanooga,,,rejected,no_shop
Starbucks Coffee Company,starbucks.com,"635 Camp Jordan Pkwy, East Ridge, TN 37412",https://www.starbucks.com/store-locator/store/1025725,chattanooga,,,rejected,no_coffee_keywords
Maple Street Biscuit Company,maplestreetbiscuits.com,"407 Broad St, Chattanooga, TN 37402",https://www.maplestreetbiscuits.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ,chattanooga,,,rejected,no_shop
Five Wits Brewing Company,fivewitsbrewing.com,"1501 Long St, Chattanooga, TN 37408",http://fivewitsbrewing.com/,chattanooga,,,rejected,no_shop
Company Chattanooga,companychattanooga.com,"1409 Market St, Chattanooga, TN 37402",https://www.companychattanooga.com/,chattanooga,,,rejected,no_shop
The Daily Ration,thedailyrationchattanooga.com,"1220 Dartmouth St, Chattanooga, TN 37405",http://thedailyrationchattanooga.com/,chattanooga,,,rejected,no_shop
City Cafe Diner,citycafediner.com,"511 Broad St, Chattanooga, TN 37402",https://citycafediner.com/downtown-chattanooga/,chattanooga,,,rejected,no_shop
Reve Coffee and Books,revecoffeeandbooks.com,"1948 Northpoint Blvd #144, Chattanooga, TN 37415",https://www.revecoffeeandbooks.com/,chattanooga,,,rejected,no_shop
Red Eyed Rooster,redeyedroosterco.com,"111 E Market St, Chatsworth, GA 30705",https://redeyedroosterco.com/,chattanooga,,,rejected,no_shop
Morning Brew Co,morningbrewco.com,"6011 Chesterton Way Suite 111, Ooltewah, TN 37363",http://www.morningbrewco.com/,east ridge,,,rejected,no_store_page
Doe River Roasters,doeriverroasters.com,"122 Armed Forces Dr Suite A, Elizabethton, TN 37643",http://doeriverroasters.com/,east ridge,,,rejected,no_shop
Mzizi Coffee Roaster,mzizicoffeeroaster.com,"2995 Johnson Ferry Rd #220, Marietta, GA 30062",http://mzizicoffeeroaster.com/,east ridge,,,rejected,no_store_page
Cracker Barrel Old Country Store,crackerbarrel.com,"1460 N Mack Smith Rd, East Ridge, TN 37412",https://www.crackerbarrel.com/Locations/States/tn/east-ridge/29/?utm_source=google&utm_medium=maps&utm_campaign=crackerbarrelurl,east ridge,,,rejected,no_coffee_keywords
Calamity’s Coffee Jackson Square,calamityscoffee.com,"219 Jackson Square, Oak Ridge, TN 37830",http://www.calamityscoffee.com/,east ridge,,,rejected,no_shop
Stone Mountain Coffee Roasters,stonemountaincoffee.com,"923 Main St, Stone Mountain, GA 30083",http://www.stonemountaincoffee.com/,east ridge,,,rejected,no_shop
7 Brew Coffee,7brew.com,"5417 TN-153, Hixson, TN 37343",https://7brew.com/location/tennessee-hixson-000062,red bank,,,rejected,no_shop
Drip Kitchen And Coffee,dripkitchenandcoffee.com,"6018 Hixson Pike, Hixson, TN 37343",https://dripkitchenandcoffee.com/,red bank,,,rejected,no_coffee_keywords
Daily Grind on Signal,dailygrindsignal.com,"440 Timberlinks Dr, Signal Mountain, TN 37377",https://dailygrindsignal.com/,signal mountain,,,rejected,no_shop
Raphael's Roastery,raphaelscoffee.com,"110 E Coffee St, Tullahoma, TN 37388",http://www.raphaelscoffee.com/,signal mountain,,,rejected,no_store_page
Blue Mountain Coffee Roasters,atlantacoffeeshops.com,"2815 Lawrenceville-Suwanee Rd Suite #400, Suwanee, GA 30024",https://www.atlantacoffeeshops.com/blue-mountain-coffee-roasters,signal mountain,,,rejected,no_shop
Pruett's Market,pruettsmarket.com,"1210 Taft Hwy, Signal Mountain, TN 37377",https://www.pruettsmarket.com/,signal mountain,,,rejected,no_shop
McAlister's Deli,locations.mcalistersdeli.com,"541 Signal Mountain Rd #287, Chattanooga, TN 37405",https://locations.mcalistersdeli.com/tn/chattanooga/541-signal-mountain-road?utm_source=google&utm_medium=organic&utm_campaign=locations_partner,signal mountain,,,rejected,no_coffee_keywords
Code Brew Coffee,m.facebook.com,"1817 Taft Hwy, Signal Mountain, TN 37377",https://m.facebook.com/profile.php?id=61559914927242,signal mountain,,,rejected,no_shop
Over-Mountain Coffee Roasters,overmountaincoffee.com,"205 N 3rd Ave, Jonesborough, TN 37659",https://www.overmountaincoffee.com/,lookout mountain,,,rejected,no_store_page
Bold Wind Coffee Bar,boldwindcoffeebar.shopsettings.com,"118 S Main St, Lobelville, TN 37097",https://boldwindcoffeebar.shopsettings.com/,walden,,,rejected,no_store_page
Elroy Coffee Co,elroycoffeeco.com,"400 Downs Blvd #150, Franklin, TN 37064",https://www.elroycoffeeco.com/,walden,,,rejected,no_shop
Vibez Coffee,vibezcoffee.com,"890 Stuart Rd NE, Cleveland, TN 37312",http://www.vibezcoffee.com/,walden,,,rejected,no_shop
Ocoee Coffee Company,ocoeecoffee.com,"2300 N Ocoee St, Cleveland, TN 37311",https://www.ocoeecoffee.com/,collegedale,,,rejected,no_shop
LASATERS Coffee & Tea,lasaterscoffee.com,"2450 Spring Creek Boulevard, Cleveland, TN 37312",https://lasaterscoffee.com/,collegedale,,,rejected,no_coffee_keywords
Vienna Coffee Company,viennacoffeecompany.com,"212 College St, Maryville, TN 37804",http://www.viennacoffeecompany.com/,collegedale,,,rejected,no_shop
Village Market,vmcollegedale.com,"5002 University Dr, Collegedale, TN 37315",https://vmcollegedale.com/,collegedale,,,rejected,no_coffee_keywords
Publix Super Market at Snow Hill Village,publix.com,"5958 Snow Hill Rd Ste 168 Ste 168, Ooltewah, TN 37363",https://www.publix.com/?setstorenumber=1244&utm_medium=maps&utm_source=extendednetwork&utm_content=psm_website_url,collegedale,,,rejected,scrape_failed
Food City,foodcity.com,"6043 Relocation Way, Collegedale, TN 37363",https://www.foodcity.com/stores/store-details/774/?utm_source=google&utm_medium=organic&utm_campaign=google-business&utm_content=774-grocery,collegedale,,,rejected,no_coffee_keywords
"Moschetti Artisan Roaster (Wholesale, Retail, Cafe and Online Shop)",moschetti.com,"11 6th St, Vallejo, CA 94590",http://www.moschetti.com/,collegedale,,,rejected,scrape_failed
CRACKED BEAN ROASTERY & CAFE,thecrackedbeanroastery.com,"2384 James St a, Syracuse, NY 13206",http://www.thecrackedbeanroastery.com/,syracuse,,,rejected,no_shop
The Kind Coffee Co.,facebook.com,"715 W Fayette St #2, Syracuse, NY 13204",https://www.facebook.com/TheKindCoffeeCompany,syracuse,,,rejected,no_shop
Zaman Coffee House,zaman-coffee.com,"3911 Brewerton Rd, Syracuse, NY 13212",https://zaman-coffee.com/,syracuse,,,rejected,no_shop
SkyTop Coffee,skytop2go.com,"119 W Seneca St, Manlius, NY 13104",http://www.skytop2go.com/,syracuse,,,rejected,scrape_failed
Kairos Cafe,kairoscafeny.com,"115 Green St Apt 1, Syracuse, NY 13203",http://kairoscafeny.com/,syracuse,,,rejected,no_shop
Peaks Coffee Co,peakscoffeeco.com,"1200 E Genesee St, Syracuse, NY 13210",https://www.peakscoffeeco.com/contact-us,syracuse,,,rejected,no_coffee_keywords
Kelsey's Coffee and Friends,kelseysmobileorder.square.site,"1200 E Genesee St, Syracuse, NY 13210",http://kelseysmobileorder.square.site/,syracuse,,,rejected,scrape_failed
Salt City Coffee and Bar,saltcitybar.co,"484 S Salina St, Syracuse, NY 13202",http://www.saltcitybar.co/,syracuse,,,rejected,no_shop
Utica Coffee Roasting Company,uticacoffeeroasting.com,"92 Genesee St, Utica, NY 13502",https://uticacoffeeroasting.com/,syracuse,,,rejected,no_shop
Milano Bean Cafe SYR,milanobeancafe.net,"105 W Fayette St, Syracuse, NY 13202",https://milanobeancafe.net/,syracuse,,,rejected,no_shop
Paul deLima Coffee Co,delimacoffee.com,"7546 Morgan Rd, Liverpool, NY 13090",http://www.delimacoffee.com/,syracuse,,,rejected,no_shop
H. Grey Supply Co. LLC,hgreysupplyco.com,"217 S Salina St, Syracuse, NY 13202",http://hgreysupplyco.com/,syracuse,,,rejected,no_shop
Sunshine's Coffee Shop,sunshinescoffeeshop.com,"6760 Thompson Rd, Syracuse, NY 13211",https://www.sunshinescoffeeshop.com/,syracuse,,,rejected,no_shop
Salt City Market,saltcitymarket.com,"484 S Salina St, Syracuse, NY 13202",http://www.saltcitymarket.com/,syracuse,,,rejected,no_coffee_keywords
Biscotti Cafe & Pastry Shop,biscotticafe.com,"741 N Salina St, Syracuse, NY 13208",http://www.biscotticafe.com/,syracuse,,,rejected,no_shop
Vince's Gourmet Imports,vincesgourmet.com,"440 S Main St, North Syracuse, NY 13212",http://www.vincesgourmet.com/,syracuse,,,rejected,no_coffee_keywords
Glazed & Confused,glazedsyr.com,"211 N Clinton St, Syracuse, NY 13202",https://glazedsyr.com/,syracuse,,,rejected,no_coffee_keywords
Hi Tea,hiteasyracuse.com,"167 Marshall St, Syracuse, NY 13210",https://www.hiteasyracuse.com/,syracuse,,,rejected,scrape_failed
Phoebe's Restaurant & Coffee Lounge,phoebessyracuse.com,"900 E Genesee St, Syracuse, NY 13244",http://www.phoebessyracuse.com/,syracuse,,,rejected,no_coffee_keywords
Smith Housewares & Restaurant Supply,smithrestaurantsupply.com,"3140 Erie Blvd E, De Witt, NY 13214",http://www.smithrestaurantsupply.com/,syracuse,,,rejected,no_coffee_keywords
Water Street Bagel Co.,waterstreetbagelco.com,"239 E Water St, Syracuse, NY 13202",http://waterstreetbagelco.com/,syracuse,,,rejected,no_shop
Eva's European Sweets,evaspolish.com,"1305 Milton Ave, Syracuse, NY 13204",https://www.evaspolish.com/,syracuse,,,rejected,no_shop
